controller,time_s,target_x_px,target_y_px,end_effector_x_px,end_effector_y_px,target_error_px,q_error_norm_rad,sliding_norm,tracking_lyapunov,augmented_lyapunov,clearance_px,reference_clearance_px,collision,saturated,q1,q2,q3,dq1,dq2,dq3,q_d1,q_d2,q_d3,dq_d1,dq_d2,dq_d3,dq_r1,dq_r2,dq_r3,ddq_r1,ddq_r2,ddq_r3,tau1,tau2,tau3,tau_raw1,tau_raw2,tau_raw3,inertia_hat1,inertia_hat2,inertia_hat3,damping_hat1,damping_hat2,damping_hat3,bias_hat1,bias_hat2,bias_hat3,disturbance1,disturbance2,disturbance3
adaptive,3.2,280.2046269046296,643.5788442229662,417.4970272330465,451.1967884490147,236.34732613623967,3.803238945940053,10.962717207537919,99.06894616119327,1319.398590537874,1000000.0,1000000.0,0,1,-1.0565445428748372,-0.32466880364599815,-1.7179186015384618,2.989490344344469,2.9096939835507474,-12.269417798264596,-2.8979290823361072,-1.657729392146325,1.5161883325691283,0.8142702388493408,-0.7543089471418316,0.5959141391164707,-2.868498840073199,-3.420430124142486,-5.502242607027521,-3.990062196470631,-7.8742424750690505,26.003977855034094,-60.0,-60.0,60.0,-169.60527894540178,-246.8235084125286,785.8072337838347,30.0,30.0,30.0,0.0,0.0,0.0,14.755477944776853,-14.724262270315808,14.613627440899322,22.408870150014412,-24.014314408164594,9.302692875108075
adaptive,3.3000000000000003,281.5024276109362,632.6479736442426,372.8795527368107,442.1672971421327,211.2644483034738,2.581952568295474,14.531270545596614,176.75992810917816,1470.2863059467986,1000000.0,1000000.0,0,1,-1.0260295691716474,-1.2086282152268724,-0.20829577084142725,-4.332139327233941,-11.453393494383972,15.0,-2.812898278305977,-1.738622652997347,1.5785128862834945,0.8503080403013034,-0.8089326085102209,0.6232455371436667,-2.723429377967357,-1.8689214840511696,4.19686285139351,10.6837986783282,20.81276330322082,-28.535749760037724,60.0,60.0,-60.0,315.1662200454455,676.052422104579,-902.0127836572526,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-13.331634966623296,13.53087941030139,18.593931918677892,-27.915896666036286,8.169856424898715
adaptive,3.4000000000000004,283.9842168904647,621.8904787770485,379.75266637389535,484.7192433206189,167.29478100976033,3.6138445653577143,11.071504127822337,109.47618011508743,1323.6902300112736,1000000.0,1000000.0,0,1,-0.9800721471986815,-1.1240449080909434,-1.5537652854178168,3.4094449991206295,3.5706651931527054,-12.767856380678525,-2.7246784348432698,-1.8242774985336359,1.6430150316546106,0.8821984346270744,-0.8565484553628894,0.6450214537111608,-2.607014140662102,-2.2570136362482747,-5.527788526503157,-4.771650538500637,-9.26354198519483,26.995037168141078,-60.0,-60.0,60.0,-193.76565800893553,-286.21697487344886,816.5713186067584,30.0,30.0,30.0,0.0,0.0,0.0,14.517387015220024,-15.0,15.0,16.34742257308399,-25.826886142652747,7.200501249625825
adaptive,3.5,287.62519752510445,611.4138449541418,339.29123449131737,508.16043027032333,115.45842117257045,2.3972749270940117,14.80833931786484,168.33726025633138,1520.0306278386283,1000000.0,1000000.0,0,1,-1.0066812936134637,-1.9725223588747527,-0.0504895070064153,-4.618846617911714,-10.632675465309315,15.0,-2.6336301654756977,-1.9140234909515612,1.7092099920193435,0.9104826936757217,-0.8974599241792535,0.6619496036473314,-2.343415050048747,-0.780462188332871,4.181348601698849,11.310841226874556,19.124934422880354,-28.547877185727593,60.0,60.0,-60.0,337.9778262134145,626.8747964518482,-902.7338589100632,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-13.717910657531784,13.841589143331941,16.21936595078658,-19.328204354466024,6.48121696011332
adaptive,3.6,292.38899003990235,601.3227512375662,379.94218290428785,516.3001525273227,122.04263137195701,3.5738877933457855,12.36946765568387,125.70824349927004,1498.17725903489,1000000.0,1000000.0,0,1,-0.7875975473340118,-1.642082106976093,-1.4132441467432033,3.9826860795901866,5.790997534874734,-12.895816448878985,-2.540060070071129,-2.0072244499632843,1.7766871884538542,0.9357009540456902,-0.9320095901172303,0.6747719643451058,-2.569224091428544,-1.6622942760916126,-5.511735979619952,-5.867028853596393,-13.731112030903427,27.235611615358444,-60.0,-60.0,60.0,-229.63969716364528,-426.7465281709682,824.2205898685304,30.0,30.0,30.0,0.0,0.0,0.0,14.31737052964111,-15.0,15.0,18.241114779054914,-13.337924117537762,6.076255079734034
adaptive,3.7,298.22799619475103,591.7180245000657,348.9716630179618,540.8596649947772,71.84352757370834,2.3834494664954646,14.438345464076127,156.57182874100488,1460.0179810675618,1000000.0,1000000.0,0,1,-0.8633822647425324,-2.3935466115126234,0.08513008573814318,-3.976323482551961,-9.80188188872886,15.0,-2.444220560691634,-2.103276386784202,1.845108732777467,0.9583950937949501,-0.9605193682091802,0.6842154432361323,-2.2032814981032534,-0.3799789187523377,4.20417273731478,10.076640478177543,17.455588818336256,-28.564127438696197,60.0,60.0,-60.0,297.9374662520185,574.7155522315811,-903.1298520738602,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-13.360275801587404,13.818547124918554,21.917674433773488,-12.389370089705757,6.021789647184043
adaptive,3.8000000000000003,305.08387457027004,582.6956319963009,390.8457343638575,534.7791383226325,98.23994585316939,3.6184350283835847,12.507292281707006,125.80398634851764,1558.6200945873527,1000000.0,1000000.0,0,1,-0.505400353584518,-1.9600676380094813,-1.2632134595375994,4.553460470228362,5.691207501770353,-12.769753678890298,-2.3463090180573016,-2.2015996858321514,1.9142046938493955,0.9791154263433223,-0.9832329904794904,0.6909596107192861,-2.7027019026022443,-1.4662970861248308,-5.520574696865896,-6.955506572212322,-13.51912796061438,26.96805144244368,-60.0,-60.0,60.0,-266.6702588080187,-419.20385717001216,815.7890802193837,30.0,30.0,30.0,0.0,0.0,0.0,14.468087404665388,-15.0,15.0,26.348894886966573,-17.200389048346704,6.322685897341297
adaptive,3.9000000000000004,312.8881234959832,574.3457224897628,367.82327931337056,574.1838883468776,54.93539419145392,2.461262563211191,15.708249410328872,165.83115377538923,1639.5562171801002,1000000.0,1000000.0,0,1,-0.6024042525165272,-2.8584026834765965,0.23880997691553585,-2.9692455521554515,-11.259243392775941,15.0,-2.2464656402673917,-2.3016254546412473,1.983766903553569,0.9984337778990982,-1.0002576880909597,0.6956220970417372,-2.2896889976026316,0.11329676957973867,4.185535950317804,8.120670249894923,20.405571148094324,-28.577355659308143,60.0,60.0,-60.0,232.6974468241646,671.0826440829155,-903.6041932911671,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-13.425348990663059,13.840131362876095,30.44985882747641,-24.130097760639416,6.952065664323872
adaptive,4.0,321.5627654963666,566.7517255161279,394.6376298493727,579.4982764041932,74.17823373303169,3.744809630866763,21.867855062868966,118.64460540894487,2409.5395581126636,1000000.0,1000000.0,0,1,-0.10851219915672727,-2.540236792173905,-1.0861596073188844,5.3030452953845915,4.315502578187663,-12.58725289248822,-2.1447691465796237,-2.4027752260631,2.053643114723826,1.0169649368776805,-1.0114977142185237,0.6987621117025756,-3.0555489579681123,-0.7365745819969138,6.9783675557879965,-8.387833331676834,-10.704699075997791,26.593459787424685,-60.0,-60.0,60.0,-316.5826985040554,-326.3492809206721,841.5006549675692,30.0,30.0,30.0,0.0,0.0,0.0,14.796133033634154,-15.0,15.0,33.21650725654865,-27.934230827544926,7.853708327998261
adaptive,4.1000000000000005,331.02112641600775,559.9895177829148,397.2651373417932,637.8143187767436,102.20062931931793,2.726444816708102,17.276764506016587,170.3196858710129,1892.781287830995,1000000.0,1000000.0,0,1,-0.2357660088792639,2.646522252880155,0.42318778267169144,-1.3743834175816032,-12.104160188920606,15.0,-2.041229379038486,-2.5044319823968064,2.1237336236845152,1.0353976754113794,-1.0165675633370657,0.700905089606885,-2.5755290649070646,1.2478945804681847,4.101996771632533,5.010928577548312,22.194190812653254,-28.581264992650148,60.0,60.0,-60.0,128.1209834424966,733.1224864819122,-902.0014601928826,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-13.888543024759393,11.869500728275804,33.97146814850919,-25.73389618528522,8.947072834536796
adaptive,4.2,341.1687014391161,554.1266650345053,389.8008428923667,651.1593573659746,108.53768268865224,3.86327987155355,21.556308645273347,118.3013516984466,2431.3388918256173,1000000.0,1000000.0,0,1,0.2764201387066958,2.908797643242428,-0.8785535313462058,5.784308585150359,4.658388893839856,-12.225025725157595,-1.9357759475817244,-2.6058986831156514,2.193993380926564,1.054534314567614,-1.014667007188448,0.7025975724204933,-3.369857858009227,0.5223109544545663,6.847691396966033,-9.251582966359056,-11.243379618171167,25.87439961099536,-60.0,-60.0,60.0,-334.9033597139634,-338.84570030267616,819.8369584514171,28.796228990003815,30.0,30.0,0.2476251989676652,0.0,0.0,15.0,-15.0,13.6131812448146,32.5299007468245,-19.194263224059938,10.134492188884554
adaptive,4.3,351.90409935040293,549.22174695756,432.0475834740282,696.7997843499442,167.93527076841758,3.0726275246783077,17.815270698069334,163.81935367103156,1977.756378333508,1000000.0,1000000.0,0,1,0.1039275618164357,1.8142139638410457,0.6517198683334229,-1.4425257505803424,-11.372475255254153,15.0,-1.8282428603768988,-2.7063380619956416,2.2644446683270054,1.0753308720482573,-1.004393788799904,0.7045128740044115,-2.789009972338412,2.520872773885893,3.9299624739915764,5.2715088194061215,20.94542684259724,-28.55962997477292,60.0,60.0,-60.0,135.06635925163522,698.0262602478126,-900.5605583264877,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-14.090062853335237,10.56154650527482,29.244751027847766,-13.264395791261592,11.309897756550765
adaptive,4.4,363.1200556025897,545.3237718721532,414.95787322207826,716.5029136147277,178.8559697166292,3.906279287476663,20.643539514592906,113.76381393935408,2237.23252193792,1000000.0,1000000.0,0,1,0.4117654741088783,2.082222435819464,-0.6265511840694407,5.33840422745058,4.9104691539404435,-11.923932736711444,-1.7183518174305838,-2.8046848017787447,2.3352093984996287,1.0989104294631495,-0.98346739783103,0.707647301726237,-3.161324153615775,1.8090887413317254,6.631168466864375,-8.203350650777448,-11.436754149560176,25.323418622637917,-60.0,-60.0,60.0,-298.8980596264728,-340.50814613724015,803.0351097804288,28.580399309962228,30.0,30.0,0.2913507243954222,0.0,0.0,15.0,-15.0,12.332752509436167,24.920338216386366,-12.431899338984735,12.368294058828898
adaptive,4.5,374.70450406830645,542.4716870568393,493.9914346317072,718.8883358790887,212.96057331090762,3.37553701621748,19.372609409744715,174.3737978751768,2246.530494022501,1000000.0,1000000.0,0,1,0.21851930905305128,0.9665330587381105,0.9152915689833314,-2.680368833797468,-11.8461606765192,15.0,-1.6057044050322948,-2.89952035202202,2.406576714129878,1.1264741239828908,-0.948355502432753,0.7136731563024925,-2.521973304187802,3.885908290406158,3.6962434465955862,7.938255874183313,22.340357856811764,-28.454093106148143,60.0,60.0,-60.0,224.0980494031574,747.4567078812805,-896.8979991615216,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-14.317696309226083,9.363936316864036,20.615429387855414,-17.326790585212635,13.215137706206484
adaptive,4.6000000000000005,386.5416967677935,540.6939896003189,524.7916405173406,725.4564258396674,230.76005891802913,3.994278285738662,19.238189417590565,98.23953043221411,1819.9283002401767,1000000.0,1000000.0,0,1,0.2667587187478695,1.0676480809958937,-0.3334928078111803,3.259957866345865,2.7586527978136006,-12.032585345398225,-1.4898112930477798,-2.9889084271789064,2.479129635572596,1.1589311198451504,-0.8938807515688658,0.7255292144271797,-2.354208903746147,3.5593768464407054,6.350774101194732,-3.8323305177208784,-6.497677771710337,25.743426301260026,-60.0,-60.0,60.0,-163.60739749329554,-176.72743695680168,816.2803300121709,30.0,30.0,30.0,0.0,0.0,0.0,14.9524813411171,-15.0,11.172537365408743,17.38401636242345,-24.244713422001677,13.774782677776418
adaptive,4.7,398.5133603844531,540.0084416679489,577.5811473155803,628.2982872127178,199.65061768682492,3.534223445280344,13.190444849199935,190.25997548559704,1262.9200810332602,1000000.0,1000000.0,0,1,-0.0019614013565312227,-0.10203593508906206,1.2091612236876994,-5.104238777517051,-12.003540178471162,15.0,-1.3702209513104593,-3.070222609065247,2.5539545288314063,1.1959034173732055,-0.8131418188634062,0.7482489325881014,-1.5406156825346502,-6.749515166815775,3.437835542875515,12.977962513338259,23.525847523230073,-28.089654875387644,60.0,60.0,-60.0,395.72061397004217,722.0038467402356,-885.6073394869567,30.0,29.271601440714647,30.0,0.0,0.22089196370217962,0.0,15.0,-15.0,8.231199853953871,16.017261748185433,-27.95032176592437,13.99723755499167
adaptive,4.800000000000001,410.4998780127337,540.4218930280575,594.7655232709203,557.8402399526011,185.0870790519955,4.17991897286364,20.539733570737205,97.82067334922628,1980.9037323545078,1000000.0,1000000.0,0,1,-0.12183997730445606,-0.14524329642161105,-0.05724602986755967,1.876877753033821,1.8073509657172353,-12.305248359784752,-1.2468538283375612,-3.140086282911442,2.632917894684578,1.23367122972898,-0.6986367384619503,0.7896336585317167,-1.0163564723372307,-6.688322711441611,6.169961507635992,-1.0019257782008246,-3.4883811626315957,26.88743799906363,-60.0,-60.0,60.0,-61.34809176975633,-123.63412958758326,851.9676234070772,30.0,30.0,30.0,0.0,0.0,0.0,13.93091307150528,-15.0,10.08114616709379,16.8497947419404,-25.639285099313984,13.862631106197108
adaptive,4.9,422.3814843307091,541.9302126113234,504.17252121477634,473.2631007709072,106.79394160286003,2.442119825835561,14.758751642874241,182.00909407935546,1662.877495361402,1000000.0,1000000.0,0,1,-0.562575964746288,-1.1630532070275845,1.484003314388235,-7.243221367771389,-9.80677780477638,15.0,-1.1206418326805747,3.088471292879217,2.718858000162056,1.2621199565698658,-0.5462773138892728,0.8594010547747859,0.14598822070129236,-4.609598928434841,3.329110426322428,17.01310236237699,20.336116543664282,-27.23347147172716,60.0,60.0,-60.0,539.9294450630292,644.0031636063196,-859.141925461154,30.0,30.0,30.0,0.0,0.0,0.0,14.798883339116596,-13.130951791025053,7.12511258830647,19.677782231213882,-19.060549897383233,13.382987324571733
adaptive,5.0,434.0394622555871,544.5183297870548,475.37800956443317,439.48329227104097,112.8770773877324,3.454895928600048,20.79366278734595,106.75581896916367,2019.7920404117629,1000000.0,1000000.0,0,1,-0.6019183762709805,-1.0253103800507484,0.1853795307486581,2.96520647044772,4.165650119954703,-12.383147551468978,-0.9944056398866432,3.0519947171091903,2.815275369826767,1.262361927939314,-0.36476575770026565,0.9641736966471126,0.4773874007079886,-4.7765261777395605,6.223965374803331,-3.950378096434373,-7.3614596572284245,28.005564919284627,-60.0,-60.0,60.0,-146.0203777740444,-242.33816376380958,886.9958314372608,30.0,30.0,30.0,0.0,0.0,0.0,12.582120462574792,-14.274331143820191,8.992454920094882,23.808834249120043,-13.192771803727052,12.601151360628467
adaptive,5.1000000000000005,445.3573291255577,548.1603849439495,396.89499735696893,469.46000733367805,92.42481829275121,1.8293757359262945,14.74342169442906,157.98286251879176,1681.4682858093215,1000000.0,1000000.0,0,1,-1.0014873636728021,-1.8788968956867822,1.7212681324875332,-5.931539751277537,-8.459571723168409,15.0,-0.8736163372068875,3.0325118623199785,2.924801963722003,1.2078930267975578,-0.1948285478921143,1.0952659389523571,1.4636350797293871,-2.9383816462377643,3.502333601421297,12.89474709270469,17.01597095977409,-26.682371695919265,60.0,60.0,-60.0,417.8849955836856,544.8709414592728,-840.9794669252054,30.0,30.0,30.0,0.0,0.0,0.0,13.328466183496712,-12.307052358327454,6.015316851891313,28.231525186199544,-12.476568296423972,11.586962292522449
adaptive,5.2,456.22200055604526,552.8199878707832,402.26814128611016,449.74114845152917,116.3454600151648,3.1242160072382337,21.143316977960716,118.96373848345561,2089.828819250812,1000000.0,1000000.0,0,1,-0.7671606687414725,-1.573979392551759,0.41877845266309865,4.525309378335672,5.102943264934771,-12.527770004681814,-0.7666682191615868,3.017893853622982,3.045599521878999,1.0694811804530078,-0.1461800869699641,1.2079755815699593,1.0704660796127792,-3.528804208979655,6.46161772000176,-9.366036807318931,-13.149960844884902,27.59075818289796,-60.0,-60.0,60.0,-312.82007774609997,-415.50410106695256,876.8359651853256,30.0,30.0,30.0,0.0,0.0,0.0,11.109913734194635,-13.521714175252196,7.854943475663906,31.863026054316425,-17.453947911180148,10.431014609197769
adaptive,5.300000000000001,466.5249203414994,558.4505813553709,377.797015458977,507.99866321158277,102.0687863611077,1.5319746401797334,14.639103573046883,148.57750058307758,1597.4945904031226,1000000.0,1000000.0,0,1,-1.0700345720075402,-2.466613260240703,1.9457710896928058,-4.108327546012571,-9.388471372721206,15.0,-0.684263905231822,2.976758703515231,-3.115595557039647,0.8240431392976475,-0.4113515010775074,1.2199022826094006,1.5955844728490838,-2.0909781879248106,3.663539603503669,6.675107403791223,12.015008674904188,-28.354748821421076,60.0,60.0,-60.0,222.33032750309513,401.26296271730223,-889.4684872718358,30.0,30.0,30.0,0.0,0.0,0.0,12.146366723811502,-11.622729730991022,4.816641439714534,33.81421878793526,-24.358128987282488,9.236565674503236
adaptive,5.4,476.1631451131162,564.9959063688414,384.76644448612404,491.23769724949534,117.44628686337087,2.911256534048209,21.41057379172613,128.85030240601216,2153.580744249558,1000000.0,1000000.0,0,1,-0.6215766622442338,-2.1825037330627084,0.6404249378117179,5.184877503706685,4.269507000922132,-12.984048165591403,-0.6337559309703495,2.876231242723648,-3.001550862645106,0.505079742614726,-1.0052746079158283,1.140446943945413,0.4807212051624945,-3.454175270702289,6.422865957390938,-11.110380316049005,-14.496817138517637,27.873917499489423,-60.0,-60.0,60.0,-371.9715403908883,-452.5710650103806,887.8077922504758,30.0,30.0,30.0,0.0,0.0,0.0,10.435193118153006,-13.228178231646229,6.630475103153947,33.60738335564053,-27.964164931828122,8.110312054406123
adaptive,5.5,485.0403729149512,572.3905641872569,401.0905025735202,545.6706823476238,88.09956195048322,1.3337968657125754,13.934898610054478,133.85513535314732,1416.5767164190413,1000000.0,1000000.0,0,1,-0.8768941303134858,-3.130054735739622,2.1554185436775395,-2.598039433991227,-9.414333942524706,15.0,-0.6007558046475276,2.7362312427236475,-2.8912568954464066,0.33000126322821743,-1.4,1.102939671986992,0.8822779145601338,-2.2337986574326343,3.5759594080982713,6.755113547914304,16.028667885049412,-28.127713171589573,60.0,60.0,-60.0,211.68887052102102,521.1111458237395,-881.6288857668692,30.0,30.0,30.0,0.0,0.0,0.0,11.846440007716263,-11.528968131888856,3.5253688434767723,31.29316028489588,-25.543079633869567,7.152858630523507
adaptive,5.6000000000000005,493.06790542123,580.5606698340447,387.71431997032744,539.11686523027,113.21204400326181,2.8021549500451717,22.057610817487262,140.98720015748515,2256.2112395310696,1000000.0,1000000.0,0,1,-0.3578756058540469,-2.791276030642109,0.8513448522570224,5.00368343067698,4.856515126385644,-13.558041291334032,-0.5587653567899515,2.596231242723647,-2.784298853403343,0.419904478575759,-1.4,1.0695804204306363,0.01812497670394969,-3.19135606762766,6.364663623469077,-7.7477174349166855,-11.246637688073626,28.78809844149282,-60.0,-60.0,60.0,-273.1472185744896,-356.48192952365287,918.0578526510129,30.0,30.0,30.0,0.0,0.0,0.0,10.802344803150854,-13.108685894609112,5.353215338181049,27.43815209477079,-18.927102178834687,6.449731865673982
adaptive,5.7,500.1655341806992,589.4245903142598,428.885027952455,571.238674803636,73.56383684334517,1.2678110983432511,13.386398164466586,124.23152305618886,1333.6076730992352,1000000.0,1000000.0,0,1,-0.607283796031008,2.6879975600991415,2.35683566969505,-2.360096278786679,-7.827552448595327,15.0,-0.502576504239518,2.468895168370624,-2.6820122611806445,0.5618885255043347,-1.2733607435302339,1.022865922226985,0.7713031090873146,-1.711565526987269,3.5115406748347704,6.83312288183478,14.48235636733242,-28.39641492818648,60.0,60.0,-60.0,211.48407044294459,470.272792938331,-888.5234083729027,30.0,30.0,30.0,0.0,0.0,0.0,12.298012339342764,-11.338154231926184,2.165582551812551,22.986199238318832,-13.123072404986003,6.063739979673427
adaptive,5.800000000000001,506.2623420329583,598.8937602644868,394.7544373408428,567.5154675979708,115.83872435196898,2.7640548215360763,22.08491455699476,142.19433938895708,2240.1419301736905,1000000.0,1000000.0,0,1,-0.14948081177145855,3.119823873034031,1.0583710732127516,4.647973596942794,5.480940987098021,-13.754567441134819,-0.43649611895655704,2.3552988235896226,-2.5841471366843507,0.66080385282961,-1.1359634478100105,0.9786512449629401,0.08677323845941298,-2.6650135466988276,6.259985439527908,-7.383190168440201,-12.116353666829488,29.0700933388396,-60.0,-60.0,60.0,-260.2214997270869,-383.39075678539206,928.1427227633371,30.0,30.0,30.0,0.0,0.0,0.0,11.358592522980565,-12.683671354679957,4.0037360438389875,19.027295042083267,-12.523364332892683,6.029362478117469
adaptive,5.9,511.29741168928433,608.8735668686741,448.2438156774881,589.9182242774053,65.84117999224476,1.2442303372516794,13.806781141355977,129.13637992784172,1394.3749472117224,1000000.0,1000000.0,0,1,-0.4076165727130725,2.366112416508777,2.5546231720688244,-2.39869235134567,-8.044735566899742,15.0,-0.3645042404757346,2.252877030838487,-2.490245452521616,0.7199187848082267,-1.024217927511353,0.9390168416273486,0.8061434492829025,-1.2506886988519328,3.4156502068056396,6.5764223723013195,14.96999752419404,-28.48877084720652,60.0,60.0,-60.0,203.79473334228544,487.1676745552571,-890.2175823787117,30.0,30.0,30.0,0.0,0.0,0.0,12.72695263052558,-10.89156135724465,0.801407582932951,16.530717324913418,-17.581825075410187,6.349670200835268
adaptive,6.0,515.220434398044,619.2642951981181,400.6146746719795,600.4638536844111,116.13757687974521,2.6496116558136737,20.900649132213584,126.44657583504731,2036.33318358839,1000000.0,1000000.0,0,1,-0.020519321580005023,2.6903529847642726,1.301168376023548,4.621428726508249,4.12804212462437,-13.42656083080422,-0.2891203609949766,2.159744860541524,-2.400011813663493,0.7538387948075793,-0.9313217029696268,0.9023363885812268,0.21663671597763612,-1.9925379514151238,6.066346623566317,-7.549939425438803,-9.315204976065129,28.304454589198787,-60.0,-60.0,60.0,-264.69243671668477,-291.55221791789666,904.9574564892313,30.0,30.0,30.0,0.0,0.0,0.0,11.765501890337008,-12.386251668215168,2.654903549844049,16.107715383164244,-24.47031239081293,6.996051012913296
adaptive,6.1000000000000005,517.9922126131102,629.9621245300696,471.9000887685428,614.4846441257803,48.6213562148167,1.2054120183435377,14.699522107645903,135.6453248778991,1496.6131633380876,1000000.0,1000000.0,0,1,-0.1869220117480772,1.841309540995872,2.787525125588312,-1.5744146952032052,-8.887675586801375,15.0,-0.21188407713459334,2.07464791703579,-2.3133115733010916,0.772362838603833,-0.8509694350573402,0.8670024036240161,0.7224387078308008,-0.38429268297750396,3.2316996202043837,4.783293396545418,16.79264792011336,-28.61630303329972,60.0,60.0,-60.0,144.1929828210704,548.8326932701829,-893.3300304955231,30.0,30.0,30.0,0.0,0.0,0.0,13.086939493496192,-11.039724051486479,-0.46396164285523733,17.861854844884455,-27.975756411416196,7.910765641493073
adaptive,6.2,519.5850516427861,640.8601656900754,418.38875537522824,645.2236285235433,101.29032622205537,2.4529263511269233,19.690967105830733,115.37041072976639,1885.1788904733653,1000000.0,1000000.0,0,1,0.11478048729581936,2.0404990888209635,1.613159932153934,4.9388945488407465,3.5547152665532686,-12.903282315247273,-0.13375040998489673,1.9967433296963089,-2.2301144113441675,0.7813366714969673,-0.7790458733948114,0.831971619569241,0.2842748769355351,-0.8665573916441207,5.71179354693221,-8.28582649257066,-8.006984729909899,27.117354821647492,-60.0,-60.0,60.0,-288.90039628113703,-244.98416423975877,867.9469058180512,30.0,30.0,30.0,0.0,0.0,0.0,12.39788347258599,-12.910468290327731,1.4189664179120616,21.363661192092415,-25.44530698885698,9.012105353053517
adaptive,6.300000000000001,519.9830363660099,651.8495290532786,490.4748854919221,642.8376872164292,30.85359397704445,1.2092434304354307,14.415769420382315,123.82869956575128,1417.8860457271408,1000000.0,1000000.0,0,1,0.14260737876243024,1.3274001988599728,3.1005367532386092,-0.6717578833530599,-7.219923287488481,15.0,-0.05532385021403119,1.9254441178566903,-2.150448779867099,0.7842655977086571,-0.7129921183961854,0.7966563147706873,0.38840313975573426,0.4830957195972496,2.861055862918442,2.902507895652924,13.631597854582303,-28.765367629662897,60.0,60.0,-60.0,79.64193363408295,451.6977999713363,-897.8184155810949,30.0,30.0,30.0,0.0,0.0,0.0,13.794269374157555,-11.937788305524306,-1.5594457200366558,25.755770101225753,-18.793957797718647,10.20169075122726
adaptive,6.4,519.1821902509831,662.8204125335543,426.3371694689203,667.9529593531697,92.9867782046309,2.2595886874742708,18.89919765058953,112.10957527591461,1860.8484038819895,1000000.0,1000000.0,0,1,0.40985103129063205,1.6150479991297981,1.9961397100363643,5.364312404397263,4.573441177417018,-12.309436366345965,0.02300731889212937,1.8603222611810484,-2.074369950982073,0.7833116910616061,-0.6512185667564142,0.7607882888502602,0.009624266264600778,-0.1606700426539137,5.186139581172557,-9.196640042682706,-9.864490361131296,25.775786798900462,-60.0,-60.0,60.0,-321.50355117650207,-301.2387032271394,825.377546467673,30.0,30.0,30.0,0.0,0.0,0.0,13.476221067224916,-13.632452487083167,0.3827853418963938,29.962840131175216,-13.055317300956627,11.373259715279595
adaptive,6.5,517.1905150873629,673.6631986896597,485.6045105692682,682.505826662793,32.800423029106454,1.156979320745008,14.41068523041054,117.73441693425586,1378.407838781791,1000000.0,1000000.0,0,1,0.5739154119928389,1.1043265726933846,-2.795362585838167,-0.09915798604194873,-6.02988566235038,15.0,0.10099210183817586,1.8010486957775624,-2.001937747211967,0.7798478294604669,-0.5927356540348574,0.7243220377010612,-0.16599879084885916,0.8007085921334982,2.311171714953462,1.7071927528531374,11.432323852743066,-28.920896811784278,35.814737756752656,60.0,-60.0,35.814737756752656,382.8830406188951,-903.2768823989613,30.0,30.0,30.0,0.0,0.0,0.0,15.0,-12.590948018667563,-2.4165068097065703,32.95483381191248,-12.57227421787697,12.422159478878404
